45.57,5.47
46.73,0.45
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
23.91,-61.74
32.59,-69.49
24.63,-66.69
75.50,-9.00
91.10,-75.59
45.57,5.47
46.73,0.45
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
24.34,-61.74
32.59,-69.49
24.63,-66.69
75.50,-9.00
91.10,-75.59
45.57,5.47
46.73,0.45
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
22.84,-61.77
32.59,-69.49
24.63,-66.69
75.50,-9.00
91.10,-75.59
45.57,5.47
46.73,0.45
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
24.82,-61.74
32.59,-69.49
24.63,-66.69
75.50,-9.00
91.10,-75.59
45.57,5.47
46.73,0.45
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
24.45,-61.81
32.59,-69.49
24.63,-66.69
75.50,-9.00
91.10,-75.59
45.57,5.47
46.73,0.45
-8.80,-22.82
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
23.91,-61.83
32.59,-69.49
24.63,-66.69
75.50,-9.00
91.10,-75.59
45.57,5.47
46.73,0.45
2.54,-29.48
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
23.66,-61.78
32.59,-69.49
24.63,-66.69
75.50,-9.00
91.10,-75.59
45.57,5.47
46.73,0.45
13.58,-33.39
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
23.42,-61.65
32.59,-69.49
24.63,-66.69
75.50,-9.00
91.10,-75.59
45.57,5.47
46.73,0.45
63.42,-4.47
18.27,-39.08
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
24.05,-61.62
32.59,-69.49
24.63,-66.69
75.50,-9.00
91.10,-75.59
45.57,5.47
46.73,0.45
50.31,-3.19
21.57,-52.42
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
24.82,-61.59
32.59,-69.49
24.63,-66.69
75.50,-9.00
91.10,-75.59
45.57,5.47
46.73,0.45
36.25,-1.96
22.45,-59.39
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
23.25,-62.08
32.59,-69.49
24.63,-66.69
75.50,-9.00
91.10,-75.59
45.57,5.47
46.73,0.45
23.08,-3.92
21.62,-62.25
11.09,-30.92
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
23.38,-62.25
32.59,-69.49
24.63,-66.69
75.50,-9.00
91.10,-75.59
45.57,5.47
46.73,0.45
16.89,-16.31
22.51,-63.82
22.16,-35.63
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
22.52,-61.76
32.59,-69.49
24.63,-66.69
75.50,-9.00
91.10,-75.59
45.57,5.47
46.73,0.45
11.95,-29.21
25.40,-71.33
22.19,-50.90
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
24.07,-61.65
32.60,-69.58
24.63,-66.69
75.50,-9.00
91.10,-75.59
45.57,5.47
46.73,0.45
20.33,-39.59
26.65,-74.73
26.80,-80.03
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
23.83,-61.65
32.60,-69.58
24.63,-66.69
75.50,-9.00
91.10,-75.59
45.57,5.47
46.73,0.45
29.45,-47.41
27.77,-77.60
45.25,-72.17
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
23.71,-61.65
32.60,-69.58
24.63,-66.69
75.50,-9.00
91.10,-75.59
45.57,5.47
46.73,0.45
40.83,-40.40
28.22,-79.83
29.18,-65.87
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
24.16,-61.65
32.60,-69.58
24.63,-66.69
75.50,-9.00
91.10,-75.59
45.57,5.47
46.73,0.45
44.72,-27.73
26.93,-79.98
12.89,-65.66
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
23.46,-61.65
32.60,-69.58
24.63,-66.69
75.50,-9.00
91.10,-75.59
33.61,6.76
46.73,0.45
59.58,-33.83
28.30,-79.64
13.27,-60.72
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
23.23,-61.68
32.60,-69.58
24.63,-66.69
75.50,-9.00
91.10,-75.59
32.79,6.94
46.73,0.45
74.04,-52.36
26.31,-81.30
13.14,-61.09
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
25.15,-61.62
32.60,-69.58
24.63,-66.69
75.50,-9.00
91.10,-75.59
32.79,6.94
46.73,0.45
76.06,-65.77
27.84,-84.65
13.14,-61.09
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
24.46,-61.63
32.60,-69.58
24.63,-66.69
75.50,-9.00
91.10,-75.59
32.73,6.97
46.73,0.45
85.28,-73.40
33.08,-84.71
13.14,-61.09
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
24.21,-61.62
32.60,-69.58
24.63,-66.69
75.50,-9.00
91.10,-75.59
46.73,0.45
36.32,-80.03
13.14,-61.09
-5.75,-34.49
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
23.86,-61.62
32.60,-69.58
24.63,-66.69
75.50,-9.00
91.10,-75.59
46.73,0.45
37.98,-83.65
13.14,-61.09
16.48,-53.71
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
24.42,-61.62
32.60,-69.58
24.63,-66.69
75.50,-9.00
91.10,-75.59
46.73,0.45
31.37,-85.70
13.14,-61.09
35.98,-70.36
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
24.36,-61.62
32.60,-69.58
24.49,-66.57
75.50,-9.00
91.10,-75.59
46.73,0.45
29.43,-79.01
13.14,-61.09
52.05,-82.59
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
24.34,-61.62
32.60,-69.58
23.38,-65.13
75.50,-9.00
91.10,-75.59
46.73,0.45
29.64,-73.69
13.14,-61.09
62.47,-86.24
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
24.07,-61.62
32.60,-69.58
18.35,-61.04
75.50,-9.00
91.10,-75.59
46.73,0.45
32.30,-70.75
13.14,-61.09
76.54,-90.38
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
23.47,-61.62
32.49,-68.98
18.04,-61.75
75.50,-9.00
91.10,-75.59
46.73,0.45
35.08,-70.00
13.14,-61.09
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
23.80,-61.53
32.29,-67.61
18.03,-61.82
75.50,-9.00
91.10,-75.59
46.73,0.45
37.72,-69.86
13.13,-61.07
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
23.57,-61.41
32.45,-68.64
18.03,-61.89
75.50,-9.00
91.10,-75.59
46.73,0.45
39.94,-66.88
13.13,-61.07
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
22.97,-61.41
32.42,-68.55
18.03,-61.89
75.50,-9.00
91.10,-75.59
46.73,0.45
41.10,-67.46
13.13,-61.07
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
24.67,-61.44
32.42,-68.55
18.03,-61.89
75.50,-9.00
91.10,-75.59
46.73,0.45
40.12,-69.39
13.13,-61.07
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
23.87,-61.41
32.42,-68.55
18.03,-61.89
75.50,-9.00
91.10,-75.59
46.73,0.45
41.28,-68.01
13.13,-61.07
80.86,-93.46
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
23.44,-61.42
32.44,-68.54
19.86,-64.02
75.50,-9.00
91.10,-75.59
46.73,0.45
43.89,-64.85
13.13,-61.07
73.45,-77.86
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
24.22,-61.57
32.44,-68.54
19.83,-64.22
75.50,-9.00
91.10,-75.59
46.73,0.45
49.23,-64.03
13.13,-61.07
47.58,-54.76
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
24.17,-61.57
32.44,-68.54
24.85,-65.76
75.50,-9.00
91.10,-75.59
46.73,0.45
91.34,-73.41
53.67,-64.77
13.13,-61.07
29.01,-45.15
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
23.87,-61.57
32.44,-68.54
24.85,-65.76
75.50,-9.00
91.10,-75.59
46.73,0.45
82.40,-62.01
54.43,-64.80
13.13,-61.07
22.15,-39.75
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
25.03,-61.57
32.44,-68.54
27.59,-67.60
75.50,-9.00
91.10,-75.59
46.73,0.45
74.59,-54.45
54.52,-64.80
13.13,-61.07
11.81,-29.68
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
24.11,-61.57
32.44,-68.54
31.61,-70.36
75.50,-9.00
91.10,-75.59
46.73,0.45
54.52,-64.80
13.13,-61.07
0.54,-27.59
-4.98,-16.67
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
23.99,-61.57
32.44,-68.54
32.72,-70.95
75.50,-9.00
91.10,-75.59
46.73,0.45
54.52,-64.80
13.13,-61.07
-5.33,-23.98
-3.65,-25.53
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
23.15,-61.59
32.44,-68.54
32.72,-70.95
75.50,-9.00
91.10,-75.59
46.73,0.45
54.52,-64.80
13.13,-61.07
-14.16,-23.69
7.02,-29.14
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
24.71,-61.66
32.44,-68.54
32.72,-70.95
75.50,-9.00
91.10,-75.59
46.73,0.45
54.52,-64.80
13.13,-61.07
-13.58,-23.69
16.46,-38.61
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
22.95,-61.52
32.44,-68.54
32.72,-70.95
75.50,-9.00
91.10,-75.59
46.73,0.45
54.52,-64.80
13.13,-61.07
-13.49,-23.69
20.65,-45.87
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
24.20,-61.54
32.44,-68.54
32.72,-70.95
75.50,-9.00
91.10,-75.59
46.73,0.45
54.52,-64.80
13.13,-61.07
-13.49,-23.69
22.02,-55.88
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
23.27,-61.57
32.44,-68.54
32.72,-70.95
75.50,-9.00
91.10,-75.59
20.99,2.34
46.73,0.45
57.35,-64.18
13.13,-61.07
-13.49,-23.69
21.65,-60.84
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
23.86,-61.57
32.44,-68.54
32.72,-70.95
75.50,-9.00
91.10,-75.59
20.78,1.14
46.73,0.45
66.65,-63.52
13.13,-61.07
-12.62,-23.92
21.51,-63.34
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
23.24,-61.60
32.44,-68.54
32.73,-70.91
75.50,-9.00
91.10,-75.59
20.78,1.14
46.73,0.45
76.32,-66.38
13.13,-61.07
0.68,-27.37
21.59,-51.29
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
24.26,-61.57
32.43,-68.34
32.73,-70.89
75.50,-9.00
91.10,-75.59
20.75,1.05
46.73,0.45
79.16,-62.06
13.13,-61.07
3.10,-28.38
21.88,-42.25
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
24.64,-61.59
32.59,-69.47
32.73,-70.89
75.50,-9.00
91.10,-75.59
14.97,-5.55
46.73,0.45
78.74,-61.80
13.13,-61.07
3.71,-28.66
15.44,-35.11
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
23.96,-61.59
32.62,-69.54
32.73,-70.89
75.50,-9.00
91.10,-75.59
14.19,-6.11
46.73,0.45
78.74,-61.80
13.13,-61.07
16.13,-34.27
3.69,-28.71
9.09,-48.07
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
24.10,-61.68
32.62,-69.54
32.73,-70.89
75.50,-9.00
91.10,-75.59
14.09,-6.17
46.73,0.45
78.74,-61.80
13.13,-61.07
16.60,-34.47
-8.75,-21.51
36.70,-81.85
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
23.59,-61.68
32.62,-69.54
32.73,-70.89
75.50,-9.00
91.10,-75.59
46.73,0.45
78.74,-61.80
13.13,-61.07
24.76,-35.46
-13.20,-23.33
-13.42,-59.04
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
24.54,-61.68
32.54,-69.17
32.73,-70.89
75.50,-9.00
91.10,-75.59
46.73,0.45
78.74,-61.80
13.13,-61.07
36.73,-41.38
-15.16,-35.22
-17.75,-68.65
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
24.54,-61.68
32.59,-69.61
32.73,-70.89
75.50,-9.00
91.10,-75.59
46.73,0.45
78.74,-61.80
12.53,-61.55
41.37,-43.85
-18.82,-40.27
90.09,-67.66
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
25.28,-61.95
32.59,-69.61
32.73,-70.89
75.50,-9.00
91.10,-75.59
46.73,0.45
78.74,-61.80
13.28,-60.69
41.76,-44.03
-20.50,-45.50
79.13,-25.59
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
24.70,-61.96
32.59,-69.61
32.73,-70.89
75.50,-9.00
91.10,-75.59
46.73,0.45
78.73,-61.80
13.28,-60.69
54.86,-59.13
-20.50,-45.50
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
24.77,-61.47
32.59,-69.61
32.73,-70.89
75.50,-9.00
91.10,-75.59
46.73,0.45
78.73,-61.80
13.28,-60.69
67.77,-76.00
-20.50,-45.50
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
23.55,-61.37
32.59,-69.61
32.73,-70.89
75.50,-9.00
91.10,-75.59
46.73,0.45
78.73,-61.80
13.28,-60.69
68.17,-76.63
-19.33,-46.79
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
24.58,-61.52
32.59,-69.61
32.73,-70.89
75.50,-9.00
91.10,-75.59
46.73,0.45
76.50,-68.90
13.28,-60.69
68.19,-76.70
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
24.84,-66.42
32.62,-69.64
32.73,-70.89
75.50,-9.00
91.10,-75.59
46.73,0.45
83.40,-74.64
13.28,-60.69
68.19,-76.70
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
22.69,-62.89
32.56,-69.33
32.73,-70.89
75.50,-9.00
91.10,-75.59
46.73,0.45
88.18,-69.57
13.28,-60.69
68.19,-76.70
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
23.94,-62.41
32.59,-69.58
32.73,-70.89
75.50,-9.00
91.10,-75.59
46.73,0.45
13.28,-60.69
73.66,-79.16
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
20.83,-64.66
32.59,-69.58
32.73,-70.89
75.50,-9.00
91.10,-75.59
36.94,0.13
13.28,-60.69
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
24.40,-62.13
32.59,-69.58
32.73,-70.89
75.50,-9.00
91.10,-75.59
22.37,-0.72
13.28,-60.69
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
24.24,-61.52
32.65,-69.96
32.73,-70.89
75.50,-9.00
91.10,-75.59
13.28,-10.23
13.28,-60.69
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
24.27,-61.52
32.81,-70.92
32.73,-70.89
75.50,-9.00
91.10,-75.59
15.39,-20.76
13.28,-60.69
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
24.31,-61.52
32.93,-71.55
32.73,-70.89
75.50,-9.00
91.10,-75.59
7.89,-28.55
13.28,-60.69
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
24.30,-61.52
32.31,-67.70
32.73,-70.89
75.50,-9.00
91.10,-75.59
1.29,-26.11
13.28,-60.69
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
24.30,-61.52
32.24,-67.45
32.73,-70.89
75.50,-9.00
91.10,-75.59
-14.04,-29.60
1.29,-26.11
13.29,-60.88
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
24.30,-61.52
32.24,-67.42
32.73,-70.89
75.50,-9.00
91.10,-75.59
-14.07,-31.72
1.45,-26.43
13.30,-60.78
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
24.30,-61.52
32.24,-67.42
32.73,-70.89
75.50,-9.00
91.10,-75.59
-15.12,-37.49
1.48,-26.46
13.30,-60.70
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
24.30,-61.52
32.24,-67.42
32.73,-70.89
75.50,-9.00
91.10,-75.59
-11.87,-40.71
1.48,-26.46
13.30,-60.70
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
24.30,-61.52
32.24,-67.42
32.73,-70.89
75.50,-9.00
91.10,-75.59
-19.00,-42.02
1.48,-26.46
13.30,-60.70
18.69,0.50
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
24.30,-61.52
32.24,-67.34
32.73,-70.89
75.50,-9.00
91.10,-75.59
1.48,-26.46
13.30,-60.70
33.53,5.76
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
24.30,-61.52
32.24,-67.34
32.73,-70.89
75.50,-9.00
91.10,-75.59
1.48,-26.46
13.17,-61.42
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
24.30,-61.52
32.24,-67.34
32.73,-70.89
75.50,-9.00
91.10,-75.59
1.48,-26.46
12.95,-60.86
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
24.21,-61.54
32.24,-67.34
32.73,-70.89
75.50,-9.00
91.10,-75.59
1.48,-26.47
13.30,-60.77
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
21.58,-66.23
32.18,-66.96
32.73,-70.89
75.50,-9.00
91.10,-75.59
1.48,-26.47
13.30,-60.70
87.15,-84.18
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
24.46,-66.03
32.18,-66.84
33.00,-71.46
75.50,-9.00
91.10,-75.59
1.48,-26.47
13.30,-60.74
66.40,-67.33
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
22.92,-63.44
32.18,-66.84
29.71,-74.94
75.50,-9.00
91.10,-75.59
1.48,-26.47
13.30,-60.74
62.52,-63.49
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
19.80,-65.76
32.18,-66.96
23.06,-73.48
75.50,-9.00
91.10,-75.59
1.48,-26.47
13.30,-60.70
62.52,-63.49
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
24.59,-65.64
32.18,-66.87
18.33,-71.70
75.50,-9.00
91.10,-75.59
1.48,-26.47
13.30,-60.70
49.34,-54.99
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
23.03,-63.27
31.49,-62.60
15.32,-70.03
75.50,-9.00
91.10,-75.59
1.48,-26.47
13.30,-60.70
24.93,-47.69
6.39,-1.35
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
23.38,-63.37
31.24,-60.99
22.23,-66.56
75.50,-9.00
91.10,-75.59
1.48,-26.47
13.30,-60.70
18.37,-37.33
12.04,0.37
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
23.64,-61.80
31.18,-60.56
24.54,-66.86
75.50,-9.00
91.10,-75.59
1.48,-26.47
13.30,-60.70
11.46,-27.76
17.56,2.92
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
25.13,-61.10
31.18,-60.49
24.57,-66.86
75.50,-9.00
91.10,-75.59
1.48,-26.47
13.30,-60.70
11.52,-27.08
17.85,3.08
22.65,-1.17
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
23.67,-62.34
31.18,-60.49
24.59,-66.86
75.50,-9.00
91.10,-75.59
10.79,-28.80
13.30,-60.70
12.59,-23.80
17.85,3.08
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
21.41,-64.45
31.18,-60.49
24.59,-66.86
75.50,-9.00
91.10,-75.59
16.52,-38.89
13.30,-60.70
15.43,-13.58
17.85,3.08
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
24.53,-63.65
31.18,-60.49
24.59,-66.86
75.50,-9.00
91.10,-75.59
20.88,-46.29
13.30,-60.70
15.43,-13.55
17.85,3.08
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
16.38,-62.61
31.18,-60.49
24.59,-66.86
75.50,-9.00
91.10,-75.59
21.94,-59.13
13.30,-60.70
14.69,-9.08
17.86,3.08
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
17.34,-63.13
31.18,-60.49
24.59,-66.86
75.50,-9.00
91.10,-75.59
21.48,-66.07
13.30,-60.70
11.59,1.70
17.86,3.08
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
22.66,-62.78
32.18,-66.03
24.59,-66.86
75.50,-9.00
91.10,-75.59
21.79,-74.03
13.24,-60.97
16.29,2.04
17.86,3.08
80.78,-23.26
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
21.63,-62.72
32.37,-66.87
24.59,-66.86
75.50,-9.00
91.10,-75.59
22.17,-78.22
13.23,-60.73
17.86,3.08
86.24,-34.54
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
22.14,-62.88
32.35,-66.87
24.59,-66.86
75.50,-9.00
91.10,-75.59
24.80,-80.72
12.37,-61.49
17.86,3.08
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
22.25,-62.87
32.35,-66.87
24.59,-66.86
75.50,-9.00
91.10,-75.59
26.91,-83.76
13.30,-60.80
17.86,3.08
94.53,-50.96
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
22.40,-62.88
32.35,-66.87
24.59,-66.86
75.50,-9.00
91.10,-75.59
33.08,-87.74
13.30,-60.73
10.58,0.26
82.62,-50.52
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
22.01,-62.94
32.35,-66.87
24.59,-66.86
75.50,-9.00
91.10,-75.59
46.97,-88.45
13.30,-60.70
51.78,-43.67
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
22.20,-62.94
32.66,-69.49
24.59,-66.86
75.50,-9.00
91.10,-75.59
52.79,-84.84
12.55,-61.42
11.91,-34.04
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
21.94,-62.94
32.66,-69.49
24.59,-66.86
75.50,-9.00
91.10,-75.59
64.60,-82.43
12.51,-61.52
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
22.35,-62.82
32.66,-69.55
24.59,-66.86
75.50,-9.00
91.10,-75.59
75.16,-82.43
13.30,-60.73
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
22.78,-62.85
32.66,-69.55
24.59,-66.86
75.50,-9.00
91.10,-75.59
13.30,-60.73
71.70,-23.73
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
22.25,-62.83
32.60,-69.15
24.59,-66.86
75.50,-9.00
91.10,-75.59
13.30,-60.70
27.14,-22.48
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
23.06,-62.84
32.58,-68.90
24.59,-66.86
75.50,-9.00
91.10,-75.59
13.30,-60.70
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
22.99,-62.86
32.38,-67.30
24.59,-66.86
75.50,-9.00
91.10,-75.59
13.30,-60.70
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
23.36,-62.87
32.38,-67.30
24.59,-66.86
75.50,-9.00
91.10,-75.59
13.30,-60.70
17.10,-26.60
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
22.28,-62.84
32.38,-67.30
24.59,-66.86
75.50,-9.00
91.10,-75.59
13.30,-60.70
11.20,-18.03
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
22.63,-62.87
32.38,-67.30
24.59,-66.86
75.50,-9.00
91.10,-75.59
13.30,-60.70
9.00,-89.80
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
22.23,-62.87
32.38,-67.30
24.59,-66.86
75.50,-9.00
91.10,-75.59
13.30,-60.70
30.17,-58.44
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
22.77,-62.87
32.39,-67.37
24.59,-66.86
75.50,-9.00
91.10,-75.59
13.30,-60.70
29.05,-37.28
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
22.95,-62.87
32.41,-67.53
24.59,-66.86
75.50,-9.00
91.10,-75.59
13.30,-60.70
28.52,-51.58
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
23.28,-62.86
32.44,-67.74
24.59,-66.86
75.50,-9.00
57.20,-20.19
13.30,-60.70
24.16,-56.54
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
22.88,-62.85
32.44,-67.83
24.59,-66.86
75.50,-9.00
58.43,-59.74
13.30,-60.70
23.19,-57.11
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
21.55,-62.87
32.44,-67.83
24.59,-66.86
75.50,-9.00
49.56,-89.36
13.30,-60.70
23.53,-57.36
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
21.46,-62.87
32.46,-67.82
24.59,-66.86
75.50,-9.00
15.67,-77.09
13.30,-60.70
23.53,-57.36
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
23.36,-62.96
32.46,-67.82
24.59,-66.86
75.50,-9.00
-14.70,-70.14
13.30,-60.70
23.53,-57.36
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
23.36,-62.96
32.46,-67.82
24.59,-66.86
75.50,-9.00
13.30,-60.70
95.65,-65.13
23.53,-57.36
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
23.40,-62.96
32.46,-67.82
24.59,-66.86
75.50,-9.00
13.30,-60.70
60.92,-82.10
23.53,-57.36
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
23.40,-62.96
32.46,-67.82
24.59,-66.86
75.50,-9.00
13.30,-60.70
34.82,-67.51
93.77,-67.10
23.53,-57.36
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
23.40,-62.96
32.46,-67.82
24.59,-66.86
75.50,-9.00
13.30,-60.70
22.01,-37.57
82.51,-73.57
23.54,-57.36
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
23.40,-62.96
32.55,-68.76
24.59,-66.86
75.50,-9.00
13.30,-60.70
45.47,-18.22
68.62,-77.01
23.54,-57.36
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
22.54,-63.67
32.52,-68.32
24.59,-66.86
75.50,-9.00
13.30,-60.70
54.36,-76.28
23.54,-57.36
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
23.10,-63.04
32.52,-68.32
24.59,-66.86
75.50,-9.00
13.30,-60.70
41.59,-70.62
23.54,-57.36
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
23.55,-64.22
32.52,-68.32
24.59,-66.86
75.50,-9.00
11.29,-58.55
28.63,-65.01
23.54,-57.36
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
19.20,-62.60
32.52,-68.32
24.59,-66.86
75.50,-9.00
10.18,-60.32
20.11,-57.95
23.54,-57.36
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
24.27,-62.60
32.52,-68.32
24.59,-66.86
75.50,-9.00
12.73,-61.47
21.52,-65.13
23.54,-57.36
15.50,-30.50
24.29,-59.60
23.50,-35.50
